timestamp_s,reinf_signal,engine_rpm,turbine_rpm,slip_ratio
22.350000,106,663.5,647,1.0255
22.356000,106,663.5,647,1.0255
22.357000,106,661.0,647,1.0216
22.362000,106,661.0,649,1.0185
22.367000,106,661.0,649,1.0185
22.368000,106,661.0,649,1.0185
22.368000,106,661.0,649,1.0185
22.371000,106,661.0,649,1.0185
22.377000,106,661.0,649,1.0185
22.377000,106,661.0,649,1.0185
22.382000,106,661.0,646,1.0232
22.386000,106,664.0,646,1.0279
22.387000,106,664.0,646,1.0279
22.390000,106,664.0,646,1.0279
22.397000,106,664.0,646,1.0279
22.398000,106,664.0,646,1.0279
22.398000,106,664.0,646,1.0279
22.402000,106,664.0,649,1.0231
22.408000,106,664.0,649,1.0231
22.408000,106,664.0,649,1.0231
22.410000,106,664.0,649,1.0231
22.417000,106,657.5,649,1.0131
22.418000,106,657.5,649,1.0131
22.422000,106,657.5,648,1.0147
22.427000,106,657.5,648,1.0147
22.428000,106,657.5,648,1.0147
22.429000,106,657.5,648,1.0147
22.431000,106,657.5,648,1.0147
22.437000,106,657.5,648,1.0147
22.437000,106,657.5,648,1.0147
22.442000,106,657.5,645,1.0194
22.447000,106,660.0,645,1.0233
22.447000,106,660.0,645,1.0233
22.449000,106,660.0,645,1.0233
22.457000,106,660.0,645,1.0233
22.458000,106,660.0,645,1.0233
22.458000,106,660.0,645,1.0233
22.462000,106,660.0,647,1.0201
22.468000,106,660.0,647,1.0201
22.468000,106,660.0,647,1.0201
22.470000,106,660.0,647,1.0201
22.477000,106,660.0,647,1.0201
22.477000,106,661.0,647,1.0216
22.482000,106,661.0,645,1.0248
22.486000,106,661.0,645,1.0248
22.487000,106,661.0,645,1.0248
22.488000,106,661.0,645,1.0248
22.490000,106,661.0,645,1.0248
22.497000,106,661.0,645,1.0248
22.497000,106,661.0,645,1.0248
22.502000,106,661.0,648,1.0201
22.508000,106,660.0,648,1.0185
22.508000,106,660.0,648,1.0185
22.511000,106,660.0,648,1.0185
22.517000,106,660.0,648,1.0185
22.517000,106,660.0,648,1.0185
22.517000,106,660.0,648,1.0185
22.522000,106,660.0,647,1.0201
22.528000,106,660.0,647,1.0201
22.528000,106,660.0,647,1.0201
22.530000,106,660.0,647,1.0201
22.537000,106,657.5,647,1.0162
22.537000,106,657.5,647,1.0162
22.542000,106,657.5,648,1.0147
22.547000,106,657.5,648,1.0147
22.549000,106,657.5,648,1.0147
22.549000,106,657.5,648,1.0147
22.551000,106,657.5,648,1.0147
22.557000,106,657.5,648,1.0147
22.558000,106,657.5,648,1.0147
22.562000,106,657.5,645,1.0194
22.568000,106,659.5,645,1.0225
22.568000,106,659.5,645,1.0225
22.570000,106,659.5,645,1.0225
22.576000,106,659.5,645,1.0225
22.576000,106,659.5,645,1.0225
22.577000,106,659.5,645,1.0225
22.582000,106,659.5,644,1.0241
22.588000,106,659.5,644,1.0241
22.588000,106,659.5,644,1.0241
22.590000,106,659.5,644,1.0241
22.597000,106,655.5,644,1.0179
22.598000,106,655.5,644,1.0179
22.602000,106,655.5,642,1.021
22.606000,106,655.5,642,1.021
22.606000,106,655.5,642,1.021
22.606000,106,655.5,642,1.021
22.608000,106,655.5,642,1.021
22.617000,106,655.5,642,1.021
22.617000,106,655.5,642,1.021
22.622000,106,655.5,645,1.0163
22.627000,106,658.0,645,1.0202
22.628000,106,658.0,645,1.0202
22.629000,106,658.0,645,1.0202
22.636000,106,658.0,645,1.0202
22.636000,106,658.0,645,1.0202
22.637000,106,658.0,645,1.0202
22.642000,106,658.0,644,1.0217
22.648000,106,658.0,644,1.0217
22.648000,106,658.0,644,1.0217
22.650000,106,658.0,644,1.0217
22.658000,106,658.0,644,1.0217
22.659000,106,658.0,644,1.0217
22.663000,106,658.0,645,1.0202
22.666000,106,660.5,645,1.024
22.667000,106,660.5,645,1.024
22.668000,106,660.5,645,1.024
22.670000,106,660.5,645,1.024
22.677000,106,660.5,645,1.024
22.677000,106,660.5,645,1.024
22.682000,106,660.5,644,1.0256
22.688000,106,660.5,644,1.0256
22.688000,106,660.5,644,1.0256
22.690000,106,659.0,644,1.0233
22.697000,106,659.0,644,1.0233
22.698000,106,659.0,644,1.0233
22.698000,106,659.0,644,1.0233
22.702000,106,659.0,644,1.0233
22.708000,106,659.0,644,1.0233
22.708000,106,659.0,644,1.0233
22.710000,106,659.0,644,1.0233
22.718000,106,659.0,644,1.0233
22.718000,106,659.0,644,1.0233
22.722000,106,659.0,646,1.0201
22.726000,106,657.0,646,1.017
22.727000,106,657.0,646,1.017
22.728000,106,657.0,646,1.017
22.729000,106,657.0,646,1.017
22.737000,106,657.0,646,1.017
22.737000,106,657.0,646,1.017
22.742000,106,657.0,644,1.0202
22.747000,106,657.0,644,1.0202
22.748000,106,657.0,644,1.0202
22.749000,106,659.5,644,1.0241
22.756000,106,659.5,644,1.0241
22.757000,106,659.5,644,1.0241
22.757000,106,659.5,644,1.0241
22.762000,106,659.5,644,1.0241
22.766000,106,659.5,644,1.0241
22.767000,106,659.5,644,1.0241
22.768000,106,659.5,644,1.0241
22.778000,106,659.5,644,1.0241
22.778000,106,659.5,644,1.0241
22.782000,106,659.5,642,1.0273
22.786000,106,656.5,642,1.0226
22.787000,106,656.5,642,1.0226
22.788000,106,656.5,642,1.0226
22.789000,106,656.5,642,1.0226
22.797000,106,656.5,642,1.0226
22.797000,106,656.5,642,1.0226
22.802000,106,656.5,645,1.0178
22.807000,106,656.5,645,1.0178
22.808000,106,656.5,645,1.0178
22.810000,106,659.0,645,1.0217
22.817000,106,659.0,645,1.0217
22.817000,106,659.0,645,1.0217
22.817000,106,659.0,645,1.0217
22.822000,106,659.0,646,1.0201
22.827000,106,659.0,646,1.0201
22.827000,106,659.0,646,1.0201
22.828000,106,659.0,646,1.0201
22.837000,106,659.0,646,1.0201
22.838000,106,659.0,646,1.0201
22.842000,106,659.0,644,1.0233
22.847000,106,662.0,644,1.028
22.847000,106,662.0,644,1.028
22.848000,106,662.0,644,1.028
22.849000,106,662.0,644,1.028
22.857000,106,662.0,644,1.028
22.858000,106,662.0,644,1.028
22.862000,106,662.0,643,1.0295
22.867000,106,662.0,643,1.0295
22.868000,106,662.0,643,1.0295
22.870000,106,660.0,643,1.0264
22.876000,106,660.0,643,1.0264
22.876000,106,660.0,643,1.0264
22.877000,106,660.0,643,1.0264
22.882000,106,660.0,643,1.0264
22.886000,106,660.0,643,1.0264
22.887000,106,660.0,643,1.0264
22.888000,106,660.0,643,1.0264
22.898000,106,660.0,643,1.0264
22.899000,106,660.0,643,1.0264
22.902000,106,660.0,647,1.0201
22.906000,106,661.0,647,1.0216
22.907000,106,661.0,647,1.0216
22.908000,106,661.0,647,1.0216
22.909000,106,661.0,647,1.0216
22.917000,106,661.0,647,1.0216
22.917000,106,661.0,647,1.0216
22.922000,106,661.0,646,1.0232
22.928000,106,661.0,646,1.0232
22.929000,106,665.5,646,1.0302
22.929000,106,661.0,646,1.0232
22.937000,106,661.0,646,1.0232
22.937000,106,661.0,646,1.0232
22.937000,106,665.5,646,1.0302
22.942000,106,665.5,648,1.027
22.947000,106,665.5,648,1.027
22.947000,106,665.5,648,1.027
22.948000,106,665.5,648,1.027
22.958000,106,665.5,648,1.027
22.959000,106,665.5,648,1.027
22.963000,106,665.5,648,1.027
22.967000,106,664.0,648,1.0247
22.967000,106,664.0,648,1.0247
22.968000,106,664.0,648,1.0247
22.969000,106,664.0,648,1.0247
22.977000,106,664.0,648,1.0247
22.977000,106,664.0,648,1.0247
22.982000,106,664.0,648,1.0247
22.988000,106,664.0,648,1.0247
22.988000,106,664.0,648,1.0247
22.990000,106,668.5,648,1.0316
22.996000,106,668.5,648,1.0316
22.996000,106,668.5,648,1.0316
22.996000,106,668.5,648,1.0316
23.002000,106,668.5,651,1.0269
23.007000,106,668.5,651,1.0269
23.008000,106,668.5,651,1.0269
23.009000,106,668.5,651,1.0269
23.018000,106,668.5,651,1.0269
23.018000,106,668.5,651,1.0269
23.022000,106,668.5,650,1.0285
23.026000,106,668.5,650,1.0285
23.027000,106,672.0,650,1.0338
23.027000,106,672.0,650,1.0338
23.030000,106,672.0,650,1.0338
23.037000,106,672.0,650,1.0338
23.037000,106,672.0,650,1.0338
23.042000,106,672.0,652,1.0307
23.048000,106,672.0,652,1.0307
23.048000,106,672.0,652,1.0307
23.049000,106,671.0,652,1.0291
23.057000,106,671.0,652,1.0291
23.058000,106,671.0,652,1.0291
23.058000,106,671.0,652,1.0291
23.062000,106,671.0,653,1.0276
23.067000,106,671.0,653,1.0276
23.067000,106,671.0,653,1.0276
23.068000,106,671.0,653,1.0276
23.077000,106,671.0,653,1.0276
23.078000,106,671.0,653,1.0276
23.082000,106,671.0,656,1.0229
23.087000,106,670.0,656,1.0213
23.087000,106,670.0,656,1.0213
23.088000,106,670.0,656,1.0213
23.089000,106,670.0,656,1.0213
23.097000,106,670.0,656,1.0213
23.097000,106,670.0,656,1.0213
23.102000,106,670.0,659,1.0167
23.108000,106,670.0,659,1.0167
23.108000,106,670.0,659,1.0167
23.110000,106,673.5,659,1.022
23.116000,106,673.5,659,1.022
23.116000,106,673.5,659,1.022
23.116000,106,673.5,659,1.022
23.122000,106,673.5,658,1.0236
23.127000,106,673.5,658,1.0236
23.127000,106,673.5,658,1.0236
23.128000,106,673.5,658,1.0236
23.138000,106,673.5,658,1.0236
23.138000,106,673.5,658,1.0236
23.141000,106,673.5,659,1.022
23.147000,106,668.0,659,1.0137
23.147000,106,668.0,659,1.0137
23.148000,106,668.0,659,1.0137
23.149000,106,668.0,659,1.0137
23.157000,106,668.0,659,1.0137
23.158000,106,668.0,659,1.0137
23.163000,106,668.0,658,1.0152
23.168000,106,668.0,658,1.0152
23.168000,106,668.0,658,1.0152
23.170000,106,669.0,658,1.0167
23.177000,106,669.0,658,1.0167
23.177000,106,669.0,658,1.0167
23.177000,106,669.0,658,1.0167
23.181000,106,669.0,657,1.0183
23.187000,106,669.0,657,1.0183
23.187000,106,669.0,657,1.0183
23.188000,106,669.0,657,1.0183
23.197000,106,669.0,657,1.0183
23.197000,106,669.0,657,1.0183
23.202000,106,669.0,658,1.0167
23.207000,106,672.0,658,1.0213
23.207000,106,672.0,658,1.0213
23.208000,106,672.0,658,1.0213
23.209000,106,672.0,658,1.0213
23.217000,106,672.0,658,1.0213
23.217000,106,672.0,658,1.0213
23.222000,106,672.0,657,1.0228
23.228000,106,672.0,657,1.0228
23.228000,106,672.0,657,1.0228
23.230000,106,670.5,657,1.0205
23.236000,106,670.5,657,1.0205
23.236000,106,670.5,657,1.0205
23.237000,106,670.5,657,1.0205
23.242000,106,670.5,661,1.0144
23.247000,106,670.5,661,1.0144
23.248000,106,670.5,661,1.0144
23.249000,106,670.5,661,1.0144
23.258000,106,670.5,661,1.0144
23.258000,106,670.5,661,1.0144
23.262000,106,670.5,659,1.0175
23.267000,106,671.0,659,1.0182
23.267000,106,671.0,659,1.0182
23.268000,106,671.0,659,1.0182
23.269000,106,671.0,659,1.0182
23.277000,106,671.0,659,1.0182
23.277000,106,671.0,659,1.0182
23.282000,106,671.0,658,1.0198
23.287000,106,671.0,658,1.0198
23.288000,106,671.0,658,1.0198
23.289000,106,673.0,658,1.0228
23.296000,106,673.0,658,1.0228
23.297000,106,673.0,658,1.0228
23.298000,106,673.0,658,1.0228
23.302000,106,673.0,659,1.0212
23.307000,106,673.0,659,1.0212
23.307000,106,673.0,659,1.0212
23.308000,106,673.0,659,1.0212
23.317000,106,673.0,659,1.0212
23.318000,106,673.0,659,1.0212
23.322000,106,673.0,657,1.0244
23.326000,106,673.0,657,1.0244
23.327000,106,669.0,657,1.0183
23.328000,106,669.0,657,1.0183
23.330000,106,669.0,657,1.0183
23.337000,106,669.0,657,1.0183
23.337000,106,669.0,657,1.0183
23.342000,106,669.0,656,1.0198
23.348000,106,669.0,656,1.0198
23.348000,106,669.0,656,1.0198
23.350000,106,670.0,656,1.0213
23.356000,106,670.0,656,1.0213
23.356000,106,670.0,656,1.0213
23.356000,106,670.0,656,1.0213
23.362000,106,670.0,660,1.0152
23.367000,106,670.0,660,1.0152
23.367000,106,670.0,660,1.0152
23.369000,106,670.0,660,1.0152
23.378000,106,670.0,660,1.0152
23.378000,106,670.0,660,1.0152
23.382000,106,670.0,658,1.0182
23.386000,106,670.0,658,1.0182
23.387000,106,673.0,658,1.0228
23.387000,106,673.0,658,1.0228
23.390000,106,673.0,658,1.0228
23.397000,106,673.0,658,1.0228
23.397000,106,673.0,658,1.0228
23.402000,106,673.0,659,1.0212
23.407000,106,673.0,659,1.0212
23.408000,106,673.0,659,1.0212
23.409000,106,671.0,659,1.0182
23.417000,106,671.0,659,1.0182
23.417000,106,671.0,659,1.0182
23.418000,106,671.0,659,1.0182
23.421000,106,671.0,659,1.0182
23.428000,106,671.0,659,1.0182
23.429000,106,671.0,659,1.0182
23.429000,106,671.0,659,1.0182
23.437000,106,670.0,659,1.0167
23.437000,106,670.0,659,1.0167
23.442000,106,670.0,659,1.0167
23.446000,106,670.0,659,1.0167
23.447000,106,670.0,659,1.0167
23.448000,106,670.0,659,1.0167
23.450000,106,670.0,659,1.0167
23.457000,106,670.0,659,1.0167
23.458000,106,670.0,659,1.0167
23.462000,106,670.0,657,1.0198
23.468000,106,673.0,657,1.0244
23.468000,106,673.0,657,1.0244
23.470000,106,673.0,657,1.0244
23.476000,106,673.0,657,1.0244
23.477000,106,673.0,657,1.0244
23.477000,106,673.0,657,1.0244
23.482000,106,673.0,659,1.0212
23.486000,106,673.0,659,1.0212
23.487000,106,673.0,659,1.0212
23.488000,106,673.0,659,1.0212
23.498000,106,668.5,659,1.0144
23.498000,106,668.5,659,1.0144
23.502000,106,668.5,656,1.0191
23.507000,106,668.5,656,1.0191
23.507000,106,668.5,656,1.0191
23.508000,106,668.5,656,1.0191
23.509000,106,668.5,656,1.0191
23.517000,106,668.5,656,1.0191
23.517000,106,668.5,656,1.0191
23.522000,106,668.5,658,1.016
23.527000,106,671.5,658,1.0205
23.527000,106,671.5,658,1.0205
23.528000,106,671.5,658,1.0205
23.537000,106,671.5,658,1.0205
23.537000,106,671.5,658,1.0205
23.537000,106,671.5,658,1.0205
23.542000,106,671.5,656,1.0236
23.546000,106,671.5,656,1.0236
23.547000,106,671.5,656,1.0236
23.548000,106,671.5,656,1.0236
23.557000,106,671.5,656,1.0236
23.558000,106,673.5,656,1.0267
23.562000,106,673.5,658,1.0236
23.566000,106,673.5,658,1.0236
23.568000,106,673.5,658,1.0236
23.568000,106,673.5,658,1.0236
23.570000,106,673.5,658,1.0236
23.577000,106,673.5,658,1.0236
23.577000,106,673.5,658,1.0236
23.582000,106,673.5,659,1.022
23.587000,106,673.5,659,1.022
23.587000,106,673.5,659,1.022
23.589000,106,673.5,659,1.022
23.596000,106,673.5,659,1.022
23.597000,106,673.5,659,1.022
23.597000,106,673.5,659,1.022
23.602000,106,673.5,659,1.022
23.606000,106,673.5,659,1.022
23.607000,106,673.5,659,1.022
23.608000,106,673.5,659,1.022
23.617000,106,670.0,659,1.0167
23.617000,106,670.0,659,1.0167
23.622000,106,670.0,658,1.0182
23.627000,106,670.0,658,1.0182
23.627000,106,670.0,658,1.0182
23.628000,106,670.0,658,1.0182
23.628000,106,670.0,658,1.0182
23.637000,106,670.0,658,1.0182
23.637000,106,670.0,658,1.0182
23.642000,106,670.0,660,1.0152
23.647000,106,672.0,660,1.0182
23.647000,106,672.0,660,1.0182
23.649000,106,672.0,660,1.0182
23.657000,106,672.0,660,1.0182
23.657000,106,672.0,660,1.0182
23.658000,106,672.0,660,1.0182
23.662000,106,672.0,658,1.0213
23.666000,106,672.0,658,1.0213
23.667000,106,672.0,658,1.0213
23.668000,106,672.0,658,1.0213
23.676000,106,672.0,658,1.0213
23.676000,106,666.5,658,1.0129
23.682000,106,666.5,657,1.0145
23.686000,106,666.5,657,1.0145
23.687000,106,666.5,657,1.0145
23.687000,106,666.5,657,1.0145
23.689000,106,666.5,657,1.0145
23.698000,106,666.5,657,1.0145
23.698000,106,666.5,657,1.0145
23.701000,106,666.5,656,1.016
23.707000,106,666.5,656,1.016
23.707000,106,666.5,656,1.016
23.709000,106,666.5,656,1.016
23.716000,106,666.5,656,1.016
23.716000,106,666.5,656,1.016
23.716000,106,666.5,656,1.016
23.722000,106,666.5,656,1.016
23.726000,106,666.5,656,1.016
23.727000,106,666.5,656,1.016
23.728000,106,666.5,656,1.016
23.736000,106,666.5,656,1.016
23.737000,106,666.5,656,1.016
23.742000,106,666.5,657,1.0145
23.746000,106,666.5,657,1.0145
23.746000,106,666.5,657,1.0145
23.747000,106,666.5,657,1.0145
23.748000,106,666.5,657,1.0145
23.757000,106,666.5,657,1.0145
23.757000,106,666.5,657,1.0145
23.763000,106,666.5,654,1.0191
23.767000,106,663.5,654,1.0145
23.767000,106,663.5,654,1.0145
23.769000,106,663.5,654,1.0145
23.777000,106,663.5,654,1.0145
23.777000,106,663.5,654,1.0145
23.777000,106,663.5,654,1.0145
23.782000,106,663.5,655,1.013
23.787000,106,663.5,655,1.013
23.787000,106,663.5,655,1.013
23.790000,106,663.5,655,1.013
23.796000,106,663.5,655,1.013
23.796000,106,663.0,655,1.0122
23.802000,106,663.0,652,1.0169
23.806000,106,663.0,652,1.0169
23.806000,106,663.0,652,1.0169
23.807000,106,663.0,652,1.0169
23.808000,106,663.0,652,1.0169
23.817000,106,663.0,652,1.0169
23.817000,106,663.0,652,1.0169
23.822000,106,663.0,650,1.02
23.827000,106,665.5,650,1.0238
23.827000,106,665.5,650,1.0238
23.829000,106,665.5,650,1.0238
23.836000,106,665.5,650,1.0238
23.837000,106,665.5,650,1.0238
23.837000,106,665.5,650,1.0238
23.842000,106,665.5,651,1.0223
23.846000,106,665.5,651,1.0223
23.847000,106,665.5,651,1.0223
23.849000,106,665.5,651,1.0223
23.857000,106,662.0,651,1.0169
23.857000,106,662.0,651,1.0169
23.862000,106,662.0,649,1.02
23.867000,106,662.0,649,1.02
23.868000,106,662.0,649,1.02
23.868000,106,662.0,649,1.02
23.871000,106,662.0,649,1.02
23.877000,106,662.0,649,1.02
23.877000,106,662.0,649,1.02
23.882000,106,662.0,652,1.0153
23.887000,106,663.0,652,1.0169
23.887000,106,663.0,652,1.0169
23.889000,106,663.0,652,1.0169
23.897000,106,663.0,652,1.0169
23.897000,106,663.0,652,1.0169
23.897000,106,663.0,652,1.0169
23.902000,106,663.0,650,1.02
23.907000,106,663.0,650,1.02
23.907000,106,663.0,650,1.02
23.909000,106,663.0,650,1.02
23.917000,106,663.0,650,1.02
23.917000,106,663.5,650,1.0208
23.922000,106,663.5,648,1.0239
23.927000,106,663.5,648,1.0239
23.928000,106,663.5,648,1.0239
23.928000,106,663.5,648,1.0239
23.929000,106,663.5,648,1.0239
23.937000,106,663.5,648,1.0239
23.937000,106,663.5,648,1.0239
23.942000,106,663.5,650,1.0208
23.947000,106,662.0,650,1.0185
23.947000,106,662.0,650,1.0185
23.948000,106,662.0,650,1.0185
23.956000,106,662.0,650,1.0185
23.956000,106,662.0,650,1.0185
23.956000,106,662.0,650,1.0185
23.962000,106,662.0,647,1.0232
23.966000,106,662.0,647,1.0232
23.967000,106,662.0,647,1.0232
23.968000,106,662.0,647,1.0232
23.978000,106,660.5,647,1.0209
23.978000,106,660.5,647,1.0209
23.982000,106,660.5,647,1.0209
23.986000,106,660.5,647,1.0209
23.987000,106,660.5,647,1.0209
23.987000,106,660.5,647,1.0209
23.989000,106,660.5,647,1.0209
23.997000,106,660.5,647,1.0209
23.998000,106,660.5,647,1.0209
24.002000,106,660.5,649,1.0177
24.007000,106,664.0,649,1.0231
24.007000,106,664.0,649,1.0231
24.008000,106,664.0,649,1.0231
24.017000,106,664.0,649,1.0231
24.017000,106,664.0,649,1.0231
24.017000,106,664.0,649,1.0231
24.022000,106,664.0,648,1.0247
24.026000,106,664.0,648,1.0247
24.027000,106,664.0,648,1.0247
24.029000,106,664.0,648,1.0247
24.037000,106,664.0,648,1.0247
24.037000,106,664.0,648,1.0247
24.042000,106,664.0,648,1.0247
24.046000,106,664.0,648,1.0247
24.046000,106,657.0,648,1.0139
24.047000,106,657.0,648,1.0139
24.048000,106,657.0,648,1.0139
24.057000,106,657.0,648,1.0139
24.057000,106,657.0,648,1.0139
24.062000,106,657.0,647,1.0155
24.067000,106,657.0,647,1.0155
24.068000,106,657.0,647,1.0155
24.069000,106,659.0,647,1.0185
24.076000,106,659.0,647,1.0185
24.077000,106,659.0,647,1.0185
24.077000,106,659.0,647,1.0185
24.081000,106,659.0,646,1.0201
24.086000,106,659.0,646,1.0201
24.087000,106,659.0,646,1.0201
24.088000,106,659.0,646,1.0201
24.098000,106,659.0,646,1.0201
24.098000,106,659.0,646,1.0201
24.102000,106,659.0,648,1.017
24.106000,106,659.0,648,1.017
24.106000,106,662.0,648,1.0216
24.107000,106,662.0,648,1.0216
24.109000,106,662.0,648,1.0216
24.117000,106,662.0,648,1.0216
24.117000,106,662.0,648,1.0216
24.122000,106,662.0,645,1.0264
24.127000,106,662.0,645,1.0264
24.127000,106,662.0,645,1.0264
24.128000,106,660.0,645,1.0233
24.136000,106,660.0,645,1.0233
24.136000,106,660.0,645,1.0233
24.137000,106,660.0,645,1.0233
24.142000,106,660.0,646,1.0217
24.147000,106,660.0,646,1.0217
24.147000,106,660.0,646,1.0217
24.149000,106,660.0,646,1.0217
24.157000,106,660.0,646,1.0217
24.157000,106,660.0,646,1.0217
24.162000,106,660.0,644,1.0248
24.166000,106,660.5,644,1.0256
24.167000,106,660.5,644,1.0256
24.168000,106,660.5,644,1.0256
24.168000,106,660.5,644,1.0256
24.177000,106,660.5,644,1.0256
24.177000,106,660.5,644,1.0256
24.181000,106,660.5,647,1.0209
24.187000,106,660.5,647,1.0209
24.187000,106,660.5,647,1.0209
24.188000,106,664.5,647,1.027
24.196000,106,664.5,647,1.027
24.197000,106,664.5,647,1.027
24.197000,106,664.5,647,1.027
24.202000,106,664.5,648,1.0255
24.207000,106,664.5,648,1.0255
24.207000,106,664.5,648,1.0255
24.209000,106,664.5,648,1.0255
24.218000,106,664.5,648,1.0255
24.218000,106,664.5,648,1.0255
24.222000,106,664.5,647,1.027
24.226000,106,664.5,647,1.027
24.227000,106,660.0,647,1.0201
24.227000,106,660.0,647,1.0201
24.229000,106,660.0,647,1.0201
24.237000,106,660.0,647,1.0201
24.237000,106,660.0,647,1.0201
24.242000,106,660.0,645,1.0233
24.247000,106,660.0,645,1.0233
24.247000,106,660.0,645,1.0233
24.248000,106,664.5,645,1.0302
24.257000,106,664.5,645,1.0302
24.257000,106,664.5,645,1.0302
24.257000,106,664.5,645,1.0302
24.261000,106,664.5,645,1.0302
24.267000,106,664.5,645,1.0302
24.267000,106,664.5,645,1.0302
24.268000,106,664.5,645,1.0302
24.277000,106,664.5,645,1.0302
24.278000,106,664.5,645,1.0302
24.282000,106,664.5,650,1.0223
24.286000,106,664.5,650,1.0223
24.287000,106,668.0,650,1.0277
24.287000,106,668.0,650,1.0277
24.288000,106,668.0,650,1.0277
24.297000,106,668.0,650,1.0277
24.297000,106,668.0,650,1.0277
24.302000,106,668.0,649,1.0293
24.307000,106,668.0,649,1.0293
24.307000,106,668.0,649,1.0293
24.308000,106,666.0,649,1.0262
24.316000,106,666.0,649,1.0262
24.316000,106,666.0,649,1.0262
24.317000,106,666.0,649,1.0262
24.322000,106,666.0,651,1.023
24.327000,106,666.0,651,1.023
24.327000,106,666.0,651,1.023
24.329000,106,666.0,651,1.023
24.337000,106,666.0,651,1.023
24.338000,106,666.0,651,1.023
24.341000,106,666.0,652,1.0215
24.346000,106,666.0,652,1.0215
24.347000,106,669.5,652,1.0268
24.347000,106,669.5,652,1.0268
24.349000,106,669.5,652,1.0268
24.357000,106,669.5,652,1.0268
24.357000,106,669.5,652,1.0268
24.362000,106,669.5,651,1.0284
24.367000,106,669.5,651,1.0284
24.367000,106,669.5,651,1.0284
24.368000,106,673.5,651,1.0346
24.376000,106,673.5,651,1.0346
24.376000,106,673.5,651,1.0346
24.377000,106,673.5,651,1.0346
24.382000,106,673.5,656,1.0267
24.387000,106,673.5,656,1.0267
24.387000,106,673.5,656,1.0267
24.389000,106,673.5,656,1.0267
24.397000,106,673.5,656,1.0267
24.397000,106,673.5,656,1.0267
24.401000,106,673.5,654,1.0298
24.407000,106,673.5,654,1.0298
24.407000,106,668.0,654,1.0214
24.408000,106,668.0,654,1.0214
24.410000,106,668.0,654,1.0214
24.417000,106,668.0,654,1.0214
24.418000,106,668.0,654,1.0214
24.422000,106,668.0,654,1.0214
24.428000,106,668.0,654,1.0214
24.428000,106,668.0,654,1.0214
24.430000,106,668.0,654,1.0214
24.436000,106,668.0,654,1.0214
24.437000,106,668.0,654,1.0214
24.437000,106,668.0,654,1.0214
24.442000,106,668.0,657,1.0167
24.447000,106,668.0,657,1.0167
24.447000,106,668.0,657,1.0167
24.449000,106,668.0,657,1.0167
24.458000,106,668.0,657,1.0167
24.458000,106,668.0,657,1.0167
24.462000,106,668.0,655,1.0198
24.466000,106,668.0,655,1.0198
24.466000,106,671.0,655,1.0244
24.467000,106,671.0,655,1.0244
24.468000,106,671.0,655,1.0244
24.477000,106,671.0,655,1.0244
24.477000,106,671.0,655,1.0244
24.482000,106,671.0,658,1.0198
24.487000,106,671.0,658,1.0198
24.487000,106,671.0,658,1.0198
24.488000,106,668.5,658,1.016
24.496000,106,668.5,658,1.016
24.496000,106,668.5,658,1.016
24.497000,106,668.5,658,1.016
24.501000,106,668.5,656,1.0191
24.507000,106,668.5,656,1.0191
24.507000,106,668.5,656,1.0191
24.509000,106,668.5,656,1.0191
24.517000,106,668.5,656,1.0191
24.517000,106,668.5,656,1.0191
24.522000,106,668.5,657,1.0175
24.526000,106,668.5,657,1.0175
24.527000,106,668.0,657,1.0167
24.527000,106,668.0,657,1.0167
24.529000,106,668.0,657,1.0167
24.537000,106,668.0,657,1.0167
24.537000,106,668.0,657,1.0167
24.541000,106,668.0,657,1.0167
24.547000,106,668.0,657,1.0167
24.547000,106,668.0,657,1.0167
24.548000,106,671.0,657,1.0213
24.556000,106,671.0,657,1.0213
24.556000,106,671.0,657,1.0213
24.557000,106,671.0,657,1.0213
24.562000,106,671.0,656,1.0229
24.566000,106,671.0,656,1.0229
24.567000,106,671.0,656,1.0229
24.568000,106,671.0,656,1.0229
24.577000,106,671.0,656,1.0229
24.578000,106,671.0,656,1.0229
24.581000,106,671.0,656,1.0229
24.586000,106,671.0,656,1.0229
24.586000,106,668.0,656,1.0183
24.587000,106,668.0,656,1.0183
24.588000,106,668.0,656,1.0183
24.596000,106,668.0,656,1.0183
24.597000,106,668.0,656,1.0183
24.602000,106,668.0,656,1.0183
24.608000,106,668.0,656,1.0183
24.608000,106,668.0,656,1.0183
24.609000,106,669.0,656,1.0198
24.616000,106,669.0,656,1.0198
24.617000,106,669.0,656,1.0198
24.617000,106,669.0,656,1.0198
24.621000,106,669.0,655,1.0214
24.627000,106,669.0,655,1.0214
24.627000,106,669.0,655,1.0214
24.629000,106,669.0,655,1.0214
24.637000,106,669.0,655,1.0214
24.637000,106,669.0,655,1.0214
24.641000,106,669.0,658,1.0167
24.646000,106,669.0,658,1.0167
24.646000,106,671.5,658,1.0205
24.647000,106,671.5,658,1.0205
24.648000,106,671.5,658,1.0205
24.657000,106,671.5,658,1.0205
24.658000,106,671.5,658,1.0205
24.661000,106,671.5,658,1.0205
24.667000,106,671.5,658,1.0205
24.667000,106,671.5,658,1.0205
24.668000,106,670.5,658,1.019
24.676000,106,670.5,658,1.019
24.677000,106,670.5,658,1.019
24.677000,106,670.5,658,1.019
24.681000,106,670.5,657,1.0205
24.686000,106,670.5,657,1.0205
24.687000,106,670.5,657,1.0205
24.688000,106,670.5,657,1.0205
